Actual_Churn,Predicted_Prob,Prescriptive_Action,Lifetime_Value,Country,City,Membership_Years
0,0.13800939972229984,Do Not Intervene,426.5,France,Toulouse,4.3
0,0.07121131574062727,Do Not Intervene,803.75,UK,London,4.6
1,0.8614275115717176,Trigger Retention Campaign (15% Discount),1898.56,Germany,Hamburg,1.0
0,0.16373829056263453,Do Not Intervene,1873.92,Japan,Tokyo,2.1
0,0.15041896721137366,Do Not Intervene,2559.55,Japan,Osaka,3.9
0,0.28568833301440716,Trigger Retention Campaign (15% Discount),811.32,India,Delhi,5.5
0,0.12265730845229746,Do Not Intervene,1777.63,Canada,Ottawa,2.7
0,0.10573944817923536,Do Not Intervene,1032.85,USA,Chicago,1.7
1,0.8390601803215294,Trigger Retention Campaign (15% Discount),2078.97,Canada,Ottawa,3.6
1,0.6937143480456658,Trigger Retention Campaign (15% Discount),1890.09,Germany,Hamburg,0.7
0,0.17440516326456468,Do Not Intervene,1002.8,India,Delhi,2.8
1,0.8721415785083019,Trigger Retention Campaign (15% Discount),771.74,Australia,Brisbane,0.8
0,0.16374249748628297,Do Not Intervene,1258.21,India,Chennai,3.2
0,0.1652600638808014,Do Not Intervene,1478.07,Japan,Osaka,8.3
0,0.07987006441309044,Do Not Intervene,1859.94,Canada,Ottawa,2.9
1,0.8177967428564002,Trigger Retention Campaign (15% Discount),1671.36,Germany,Cologne,3.9
0,0.09228554117263837,Do Not Intervene,785.4,UK,Manchester,3.1
0,0.16147594838509854,Do Not Intervene,2234.01,India,Chennai,1.0
0,0.3168709986361671,Trigger Retention Campaign (15% Discount),1132.55,USA,Houston,2.6
1,0.8909369358374424,Trigger Retention Campaign (15% Discount),2196.98,USA,Houston,1.5
0,0.48721738683634697,Trigger Retention Campaign (15% Discount),630.14,USA,Houston,2.4
0,0.37931954084783365,Trigger Retention Campaign (15% Discount),233.08,UK,Leeds,4.2
1,0.6741436400429778,Trigger Retention Campaign (15% Discount),2255.53,USA,Los Angeles,3.5
0,0.2644726033137122,Do Not Intervene,485.51,UK,Birmingham,3.6
0,0.0966891888482273,Do Not Intervene,761.57,USA,Los Angeles,1.0
0,0.2018490295544271,Do Not Intervene,2054.59,Canada,Calgary,1.0
0,0.15137798745801032,Do Not Intervene,2800.15,UK,Leeds,2.3
0,0.10366363454871977,Do Not Intervene,1472.32,USA,Phoenix,4.5
0,0.16301546443036583,Do Not Intervene,2215.1,Germany,Frankfurt,0.7
0,0.47158533160191884,Trigger Retention Campaign (15% Discount),498.73,France,Nice,4.2
0,0.12991167689357297,Do Not Intervene,1384.88,Japan,Tokyo,2.0
0,0.11930606986354933,Do Not Intervene,1615.32,UK,Glasgow,6.1
1,0.9148785098911069,Trigger Retention Campaign (15% Discount),2710.16,France,Marseille,10.0
1,0.6506587587187674,Trigger Retention Campaign (15% Discount),843.59,India,Mumbai,1.5
1,0.5918733806014452,Trigger Retention Campaign (15% Discount),1051.69,UK,London,7.3
1,0.8148714628628361,Trigger Retention Campaign (15% Discount),701.75,India,Mumbai,2.6
1,0.09707824294002167,Do Not Intervene,767.31,USA,Chicago,2.0
0,0.2040794470380412,Do Not Intervene,4682.98,Australia,Adelaide,5.1
0,0.10585999200619862,Do Not Intervene,2748.87,USA,Phoenix,3.8
1,0.19034577982246043,Do Not Intervene,1868.34,USA,Houston,0.9
1,0.9098207703478157,Trigger Retention Campaign (15% Discount),3520.46,USA,Los Angeles,2.8
0,0.20067208357376798,Do Not Intervene,1998.68,Japan,Kyoto,3.2
0,0.15462964797604484,Do Not Intervene,3024.77,USA,Phoenix,0.7
1,0.6826554485788082,Trigger Retention Campaign (15% Discount),243.34,USA,Los Angeles,3.0
0,0.11818228431887162,Do Not Intervene,1099.42,USA,Chicago,4.1
0,0.21526995803319987,Do Not Intervene,1191.91,India,Chennai,1.1
0,0.15496438736114382,Do Not Intervene,2463.97,UK,Manchester,9.0
1,0.596080302720278,Trigger Retention Campaign (15% Discount),1087.99,USA,Phoenix,1.3
0,0.11036734239533272,Do Not Intervene,3017.49,UK,London,0.6
1,0.9263873346360663,Trigger Retention Campaign (15% Discount),2178.25,France,Lyon,3.8
1,0.9525050594572015,Trigger Retention Campaign (15% Discount),2370.66,Germany,Berlin,2.2
0,0.11000875928795387,Do Not Intervene,1592.52,Australia,Brisbane,4.3
1,0.8845650164632279,Trigger Retention Campaign (15% Discount),2603.55,Canada,Montreal,0.5
1,0.8490412048731182,Trigger Retention Campaign (15% Discount),1599.49,France,Toulouse,2.5
0,0.11301221776191658,Do Not Intervene,1359.91,Germany,Berlin,1.7
0,0.16272262801595402,Do Not Intervene,1978.14,Canada,Ottawa,1.6
0,0.0687629919067989,Do Not Intervene,852.97,Japan,Tokyo,5.0
0,0.11178050652486213,Do Not Intervene,1335.98,USA,Los Angeles,5.8
0,0.4162254415634138,Trigger Retention Campaign (15% Discount),592.78,Japan,Nagoya,4.9
1,0.8168365889152389,Trigger Retention Campaign (15% Discount),3975.54,Germany,Hamburg,2.7
1,0.8357256730969987,Trigger Retention Campaign (15% Discount),1070.46,Canada,Vancouver,3.5
0,0.09892080279848607,Do Not Intervene,1661.85,USA,Phoenix,2.0
1,0.8640897822343554,Trigger Retention Campaign (15% Discount),3157.81,UK,Glasgow,2.4
0,0.155212619056727,Do Not Intervene,2486.55,UK,London,6.3
1,0.4446107358354982,Trigger Retention Campaign (15% Discount),593.97,France,Paris,1.4
1,0.7655625315538872,Trigger Retention Campaign (15% Discount),486.92,USA,Houston,0.3
0,0.09739215623591285,Do Not Intervene,849.89,Canada,Ottawa,0.6
0,0.26629308373572813,Do Not Intervene,1345.99,Canada,Vancouver,6.2
0,0.15583027577815342,Do Not Intervene,720.75,France,Nice,4.0
0,0.1834679858514954,Do Not Intervene,1801.34,USA,Phoenix,0.7
0,0.20208699714347106,Do Not Intervene,1529.03,Canada,Toronto,2.6
0,0.15180651431825162,Do Not Intervene,1478.66,USA,Phoenix,1.4
1,0.9143426147224524,Trigger Retention Campaign (15% Discount),2606.6,Germany,Berlin,3.1
1,0.3226621641396095,Trigger Retention Campaign (15% Discount),664.2,USA,Phoenix,2.1
0,0.09749890763565819,Do Not Intervene,662.46,USA,Phoenix,2.6
0,0.17419348125681336,Do Not Intervene,1718.12,USA,Chicago,1.1
1,0.862165516415336,Trigger Retention Campaign (15% Discount),2185.09,USA,Phoenix,4.9
0,0.11707607213080024,Do Not Intervene,1409.57,USA,Chicago,4.2
0,0.31296626601207506,Trigger Retention Campaign (15% Discount),763.45,UK,Glasgow,0.1
0,0.10106693082023586,Do Not Intervene,1202.04,Germany,Munich,2.8
0,0.2928205342249542,Trigger Retention Campaign (15% Discount),928.36,Canada,Toronto,1.9
0,0.262225691144908,Do Not Intervene,1333.75,USA,New York,1.5
0,0.4439491836160493,Trigger Retention Campaign (15% Discount),828.42,India,Chennai,5.7
0,0.11554412064062747,Do Not Intervene,967.94,UK,London,7.2
0,0.12099407001042062,Do Not Intervene,497.62,France,Nice,1.1
0,0.1357454648562167,Do Not Intervene,1549.49,USA,Chicago,1.9
0,0.44333408968702864,Trigger Retention Campaign (15% Discount),621.31,USA,Phoenix,2.8
0,0.26523789967082534,Do Not Intervene,692.75,UK,Manchester,1.3
1,0.7002972792762756,Trigger Retention Campaign (15% Discount),2159.1,USA,Los Angeles,1.5
0,0.11677497021892934,Do Not Intervene,1130.54,Canada,Calgary,2.8
1,0.5438620268575314,Trigger Retention Campaign (15% Discount),1585.7,UK,Manchester,7.5
0,0.15933019325077466,Do Not Intervene,1673.93,USA,New York,2.0
0,0.4914658190547685,Trigger Retention Campaign (15% Discount),842.7,Germany,Berlin,3.2
0,0.1570035324741192,Do Not Intervene,1803.62,Canada,Montreal,6.0
0,0.10510656525070089,Do Not Intervene,3146.88,USA,Houston,0.3
0,0.18780909477794372,Do Not Intervene,1910.92,Germany,Munich,4.4
1,0.9362417750536152,Trigger Retention Campaign (15% Discount),3872.78,UK,London,6.5
0,0.15354089575125435,Do Not Intervene,762.05,Canada,Vancouver,5.3
0,0.2263474630266702,Do Not Intervene,909.73,USA,Los Angeles,0.2
0,0.09121560654543255,Do Not Intervene,1050.47,USA,Los Angeles,1.5
1,0.19464442899595677,Do Not Intervene,928.62,France,Nice,1.9
0,0.40768973869959557,Trigger Retention Campaign (15% Discount),633.8,UK,Leeds,0.9
1,0.906574841052079,Trigger Retention Campaign (15% Discount),2018.11,Germany,Cologne,1.7
0,0.2973805858258278,Trigger Retention Campaign (15% Discount),997.43,USA,Los Angeles,2.0
0,0.12585704539524978,Do Not Intervene,919.8,Germany,Berlin,2.8
1,0.4453639754853502,Trigger Retention Campaign (15% Discount),397.73,Japan,Yokohama,3.6
0,0.0963288067842507,Do Not Intervene,1859.21,USA,New York,1.5
1,0.9016372369887585,Trigger Retention Campaign (15% Discount),1959.81,Australia,Sydney,1.3
0,0.2604049037137314,Do Not Intervene,903.14,UK,Manchester,1.2
0,0.1338199894230663,Do Not Intervene,1815.94,USA,New York,2.9
0,0.11893072598042631,Do Not Intervene,1641.9,USA,Houston,3.5
1,0.9159095031543448,Trigger Retention Campaign (15% Discount),568.98,France,Toulouse,1.2
0,0.3377960437707803,Trigger Retention Campaign (15% Discount),1189.5,USA,New York,0.7
0,0.11353831725590205,Do Not Intervene,1823.52,UK,Manchester,1.9
0,0.15135714537208,Do Not Intervene,3171.52,Australia,Brisbane,1.9
1,0.791234865232736,Trigger Retention Campaign (15% Discount),523.68,UK,Leeds,0.2
0,0.13531882597516026,Do Not Intervene,781.72,UK,Glasgow,2.8
0,0.09223659042539561,Do Not Intervene,1712.59,Canada,Ottawa,3.9
0,0.10565390847298586,Do Not Intervene,970.56,Australia,Perth,0.8
0,0.18564117861517584,Do Not Intervene,1853.38,India,Delhi,2.2
0,0.6648394786877254,Trigger Retention Campaign (15% Discount),853.08,India,Mumbai,1.1
0,0.08779982091204301,Do Not Intervene,981.15,USA,New York,4.0
0,0.11839044019212369,Do Not Intervene,3601.87,UK,London,5.8
0,0.17909732378777002,Do Not Intervene,4042.24,Australia,Brisbane,1.3
0,0.3992764064846567,Trigger Retention Campaign (15% Discount),498.78,UK,Birmingham,2.1
1,0.9175321625755651,Trigger Retention Campaign (15% Discount),602.09,USA,Los Angeles,0.9
0,0.09376619265157608,Do Not Intervene,1687.53,USA,New York,0.9
0,0.4274106083706856,Trigger Retention Campaign (15% Discount),1277.72,USA,Chicago,2.5
0,0.19784555221905228,Do Not Intervene,778.18,USA,Phoenix,8.9
1,0.9372006319614727,Trigger Retention Campaign (15% Discount),2122.99,USA,New York,5.4
0,0.19422816951917599,Do Not Intervene,1384.37,Canada,Montreal,2.5
1,0.4428001109342886,Trigger Retention Campaign (15% Discount),1357.64,India,Chennai,3.6
1,0.9207961908670448,Trigger Retention Campaign (15% Discount),3156.58,Japan,Osaka,5.8
0,0.11753984448811576,Do Not Intervene,1692.11,UK,Leeds,0.9
1,0.8521881685107143,Trigger Retention Campaign (15% Discount),653.65,France,Lyon,2.7
1,0.1653043213416463,Do Not Intervene,4391.82,USA,Los Angeles,3.1
0,0.2895865302570735,Trigger Retention Campaign (15% Discount),2042.5,USA,Houston,5.6
0,0.10406156412509902,Do Not Intervene,2027.69,USA,Los Angeles,2.5
1,0.41635273166446063,Trigger Retention Campaign (15% Discount),1461.09,USA,Houston,3.9
0,0.13532661029778548,Do Not Intervene,1968.0,USA,Houston,4.0
0,0.27064171390066694,Do Not Intervene,1051.75,UK,Glasgow,1.6
1,0.9066462043405694,Trigger Retention Campaign (15% Discount),305.88,Canada,Toronto,1.4
0,0.24409935602820348,Do Not Intervene,634.75,Australia,Adelaide,3.1
0,0.4320233847872913,Trigger Retention Campaign (15% Discount),1612.34,UK,Glasgow,3.7
0,0.08920231291233333,Do Not Intervene,3096.63,USA,Los Angeles,3.8
0,0.13327527325397415,Do Not Intervene,761.29,USA,Los Angeles,3.1
0,0.14370895444805523,Do Not Intervene,1707.18,UK,Birmingham,2.5
0,0.13866015671017778,Do Not Intervene,1074.01,Germany,Cologne,3.9
0,0.30456899693603157,Trigger Retention Campaign (15% Discount),1865.7,France,Toulouse,3.6
0,0.10851848893245376,Do Not Intervene,1628.55,USA,Phoenix,2.0
1,0.12376879568360545,Do Not Intervene,1478.94,USA,Chicago,0.6
0,0.21415566061331062,Do Not Intervene,3531.46,USA,Chicago,1.6
0,0.41604551660052314,Trigger Retention Campaign (15% Discount),241.32,Canada,Ottawa,2.7
0,0.11971432108361979,Do Not Intervene,1698.04,Canada,Vancouver,0.5
0,0.10521355889685252,Do Not Intervene,1595.6,UK,Manchester,0.7
1,0.8871536173619867,Trigger Retention Campaign (15% Discount),0.0,UK,Leeds,4.5
1,0.7992514373818196,Trigger Retention Campaign (15% Discount),786.66,Canada,Calgary,2.8
0,0.16716950667411376,Do Not Intervene,1421.89,UK,Glasgow,2.0
0,0.2768988760206041,Do Not Intervene,1045.44,India,Chennai,1.3
1,0.9925099006221678,Trigger Retention Campaign (15% Discount),224.21,USA,Los Angeles,2.0
0,0.22848397627193232,Do Not Intervene,1302.69,Australia,Adelaide,0.5
0,0.19177851113732497,Do Not Intervene,1397.75,USA,Phoenix,3.2
0,0.1549024029392927,Do Not Intervene,1323.87,Australia,Sydney,0.9
0,0.10381031479938725,Do Not Intervene,1370.95,Japan,Yokohama,2.8
0,0.13599333609127673,Do Not Intervene,2185.42,USA,Houston,3.8
0,0.09624816286032813,Do Not Intervene,992.28,USA,Houston,4.6
0,0.28774293445218435,Trigger Retention Campaign (15% Discount),3007.77,Australia,Melbourne,4.7
0,0.12970267210964426,Do Not Intervene,1101.08,Germany,Hamburg,0.7
0,0.09859704001504274,Do Not Intervene,1288.44,UK,Manchester,4.8
0,0.1809947377805271,Do Not Intervene,875.78,USA,Chicago,0.2782482551543165
0,0.18235829312174517,Do Not Intervene,1342.31,India,Bangalore,4.5
0,0.15703588573342597,Do Not Intervene,1411.11,USA,Los Angeles,1.5
1,0.7571241454336642,Trigger Retention Campaign (15% Discount),1908.66,Canada,Toronto,1.5
1,0.5859123531569252,Trigger Retention Campaign (15% Discount),466.3,France,Marseille,1.3
0,0.12197048701984718,Do Not Intervene,841.27,UK,London,3.5
0,0.17456630341070378,Do Not Intervene,1365.52,France,Lyon,2.6
1,0.6846381555745726,Trigger Retention Campaign (15% Discount),426.52,USA,Phoenix,2.7
1,0.9282833730682906,Trigger Retention Campaign (15% Discount),2205.83,Australia,Adelaide,2.5
1,0.7837765902112135,Trigger Retention Campaign (15% Discount),1263.84,Japan,Osaka,1.5
0,0.13907093687369587,Do Not Intervene,3138.96,USA,Houston,0.4
0,0.16878037817722924,Do Not Intervene,1831.55,India,Chennai,1.8
1,0.6352832875895763,Trigger Retention Campaign (15% Discount),1704.19,UK,Leeds,8.0
0,0.11627609484680847,Do Not Intervene,1241.29,USA,Houston,0.4
1,0.21907355041613674,Do Not Intervene,2082.95,Canada,Calgary,7.3
0,0.12639813738017913,Do Not Intervene,2112.5,USA,Phoenix,5.4
0,0.10771247221207852,Do Not Intervene,1753.11,USA,Houston,2.8
0,0.18703380165437863,Do Not Intervene,537.55,India,Hyderabad,2.9
0,0.12458248071082059,Do Not Intervene,3276.26,India,Chennai,2.1
0,0.11207850750042642,Do Not Intervene,1355.07,USA,New York,2.1
0,0.454857095510056,Trigger Retention Campaign (15% Discount),856.94,USA,Phoenix,1.0
1,0.1244324434059721,Do Not Intervene,1526.36,UK,Birmingham,1.2
1,0.8621405527704489,Trigger Retention Campaign (15% Discount),2163.19,Germany,Hamburg,3.4
0,0.11114913860578816,Do Not Intervene,3545.19,UK,London,4.3
0,0.17581267111760807,Do Not Intervene,1725.43,Canada,Montreal,3.6
1,0.6781703163777106,Trigger Retention Campaign (15% Discount),2694.63,USA,Phoenix,3.9
0,0.12364738128539644,Do Not Intervene,2250.32,UK,London,3.5
0,0.1300238113972474,Do Not Intervene,1279.81,USA,Houston,2.5
1,0.6646173366789934,Trigger Retention Campaign (15% Discount),425.31,UK,Leeds,4.4
0,0.08600253372867589,Do Not Intervene,982.57,USA,Houston,3.8
0,0.14381563394928992,Do Not Intervene,1521.03,Canada,Montreal,3.2
0,0.09980955369142086,Do Not Intervene,1547.88,Australia,Adelaide,1.4
0,0.16485925271194135,Do Not Intervene,1527.43,Canada,Vancouver,2.7
1,0.8028150136595766,Trigger Retention Campaign (15% Discount),477.61,France,Lyon,0.6
0,0.10888116711102297,Do Not Intervene,1853.57,USA,Houston,3.6
1,0.6312162401740281,Trigger Retention Campaign (15% Discount),415.46,Germany,Cologne,2.2
0,0.39578888834455966,Trigger Retention Campaign (15% Discount),1757.38,UK,Birmingham,2.5
0,0.11237086938059865,Do Not Intervene,984.3,Canada,Montreal,1.8
1,0.8751738739792551,Trigger Retention Campaign (15% Discount),1161.11,France,Toulouse,1.2
1,0.9036622829238868,Trigger Retention Campaign (15% Discount),2007.84,USA,Chicago,1.2
0,0.11291863813685256,Do Not Intervene,1069.47,Germany,Cologne,0.4
0,0.11671753895060277,Do Not Intervene,1234.61,Germany,Frankfurt,2.9
0,0.12873694610177794,Do Not Intervene,1860.52,USA,Houston,0.3099153991076888
1,0.4168549368451176,Trigger Retention Campaign (15% Discount),520.57,Canada,Montreal,1.2
1,0.18091614270887071,Do Not Intervene,1442.16,UK,London,0.9
0,0.29709779498910327,Trigger Retention Campaign (15% Discount),952.92,USA,Chicago,3.0
0,0.14883304506075062,Do Not Intervene,5206.84,Germany,Munich,1.7
1,0.9093390324273147,Trigger Retention Campaign (15% Discount),2398.0,USA,Chicago,0.3
0,0.45933323234387663,Trigger Retention Campaign (15% Discount),858.03,France,Paris,6.2
1,0.7472388489210791,Trigger Retention Campaign (15% Discount),2255.37,Japan,Osaka,2.3
1,0.9203691266242795,Trigger Retention Campaign (15% Discount),614.44,USA,New York,2.2
0,0.350947488852707,Trigger Retention Campaign (15% Discount),901.38,Canada,Ottawa,2.4
0,0.07686160550628561,Do Not Intervene,741.53,USA,Chicago,0.4
0,0.1890359730112515,Do Not Intervene,1736.23,USA,Houston,3.3
1,0.8354032283188236,Trigger Retention Campaign (15% Discount),383.9,Canada,Toronto,2.3
0,0.32098376236956405,Trigger Retention Campaign (15% Discount),1651.92,Australia,Perth,2.6
0,0.2862891343502744,Trigger Retention Campaign (15% Discount),590.4,India,Hyderabad,4.2
0,0.23778987135909316,Do Not Intervene,1702.16,USA,Chicago,1.9
0,0.15245362157059492,Do Not Intervene,1644.2,Australia,Adelaide,7.0
1,0.9528932925068265,Trigger Retention Campaign (15% Discount),2567.69,USA,Phoenix,3.1
1,0.5848570394395891,Trigger Retention Campaign (15% Discount),801.7,India,Delhi,2.6
0,0.21831245526601237,Do Not Intervene,4279.14,USA,Chicago,6.8
0,0.34531359754945773,Trigger Retention Campaign (15% Discount),1517.76,Japan,Yokohama,1.6
0,0.2452412575639935,Do Not Intervene,842.9,France,Toulouse,3.2
0,0.1414136696253214,Do Not Intervene,2167.4,India,Hyderabad,2.1
0,0.21208733825856194,Do Not Intervene,1305.3,France,Paris,4.5
0,0.24784028203549205,Do Not Intervene,881.35,USA,Chicago,1.9
0,0.0716558076920787,Do Not Intervene,892.86,India,Chennai,4.9
0,0.2624197380174264,Do Not Intervene,1314.75,Japan,Kyoto,1.6
1,0.7849048383563629,Trigger Retention Campaign (15% Discount),1881.4,Japan,Tokyo,4.6
0,0.1841410510998114,Do Not Intervene,857.63,Canada,Calgary,0.9
0,0.16322046475073648,Do Not Intervene,742.95,India,Chennai,1.4
0,0.41623412643015384,Trigger Retention Campaign (15% Discount),1867.55,USA,Houston,0.6
1,0.9491345532082052,Trigger Retention Campaign (15% Discount),2980.43,USA,Los Angeles,3.1
0,0.08520079990554746,Do Not Intervene,1034.3,France,Nice,2.3
1,0.6521516947534934,Trigger Retention Campaign (15% Discount),444.63,USA,New York,3.2
0,0.3351526637960615,Trigger Retention Campaign (15% Discount),1803.35,France,Toulouse,2.4
0,0.8873516653226285,Trigger Retention Campaign (15% Discount),807.98,USA,Chicago,3.0
0,0.11461163580165079,Do Not Intervene,773.91,Australia,Brisbane,5.1
1,0.7123223680255112,Trigger Retention Campaign (15% Discount),1119.64,USA,Los Angeles,9.8
1,0.8624897074378275,Trigger Retention Campaign (15% Discount),2724.36,USA,Houston,3.1
0,0.15082970795942088,Do Not Intervene,1245.17,Canada,Ottawa,0.8
0,0.13472339184093549,Do Not Intervene,2281.48,USA,Phoenix,0.8
0,0.25782967413209934,Do Not Intervene,920.08,Germany,Berlin,2.0
0,0.5587995787984568,Trigger Retention Campaign (15% Discount),327.71,India,Bangalore,1.3
0,0.09198587779922975,Do Not Intervene,1698.52,USA,Los Angeles,4.0
0,0.11787816065285808,Do Not Intervene,4564.59,Japan,Kyoto,6.8
0,0.2773515069850447,Do Not Intervene,1474.58,India,Mumbai,2.5
0,0.27757859211695096,Do Not Intervene,1998.51,UK,Leeds,1.1
1,0.948196147704258,Trigger Retention Campaign (15% Discount),2260.39,Australia,Adelaide,3.4
0,0.5092516992326617,Trigger Retention Campaign (15% Discount),842.04,India,Chennai,9.5
1,0.8920809241046981,Trigger Retention Campaign (15% Discount),2351.05,UK,Birmingham,2.7
0,0.22942805453311088,Do Not Intervene,464.61,Canada,Calgary,4.3
1,0.20678766640189872,Do Not Intervene,1626.03,Australia,Perth,1.8
0,0.12546749677718394,Do Not Intervene,954.92,Canada,Calgary,6.9
0,0.13435616688471133,Do Not Intervene,2136.04,UK,Birmingham,7.3
0,0.09629480958164292,Do Not Intervene,1116.87,Canada,Ottawa,3.6
1,0.2352817279774221,Do Not Intervene,1524.7,Germany,Hamburg,1.4
